rownumber,jobcode,Timestamp,Local Date,Local Time,Temperature (°C),Humidity (%),Latitude,Longitude,Altitude (m),Accuracy (m),Speed (MPH),SourceFile,time_delta,temperature_correction_c,corrected_temperature_c,corrected_temperature_f,LocalTime
593128,RHS032926_067-20260329 224541,2026-03-30 05:55:43.012,3/29/2026,22:55:43,18.81,44.0,37.683143,-121.769416,140.0,5.0,24.05,RHS032926_067.csv,1893.049,0.0,18.81,65.86,2026-03-29 22:55:43.012000-07:00
594148,RHS032926_067-20260329 224541,2026-03-30 05:55:44.032,3/29/2026,22:55:44,18.82,45.0,37.683052,-121.769375,140.0,5.0,23.94,RHS032926_067.csv,1894.069,0.0,18.82,65.88,2026-03-29 22:55:44.032000-07:00
595138,RHS032926_067-20260329 224541,2026-03-30 05:55:45.022,3/29/2026,22:55:45,18.82,45.0,37.682963,-121.769329,140.0,5.0,23.82,RHS032926_067.csv,1895.059,0.0,18.82,65.88,2026-03-29 22:55:45.022000-07:00
596130,RHS032926_067-20260329 224541,2026-03-30 05:55:46.014,3/29/2026,22:55:46,18.83,45.0,37.682877,-121.76928,140.0,5.0,23.24,RHS032926_067.csv,1896.051,0.0,18.83,65.89,2026-03-29 22:55:46.014000-07:00
597120,RHS032926_067-20260329 224541,2026-03-30 05:55:47.004,3/29/2026,22:55:47,18.82,45.0,37.682796,-121.769225,140.0,5.0,22.66,RHS032926_067.csv,1897.041,0.0,18.82,65.88,2026-03-29 22:55:47.004000-07:00
598140,RHS032926_067-20260329 224541,2026-03-30 05:55:48.024,3/29/2026,22:55:48,18.83,45.0,37.682719,-121.769163,140.0,5.0,22.32,RHS032926_067.csv,1898.061,0.0,18.83,65.89,2026-03-29 22:55:48.024000-07:00
599129,RHS032926_067-20260329 224541,2026-03-30 05:55:49.013,3/29/2026,22:55:49,18.84,45.0,37.682646,-121.769097,140.0,5.0,22.66,RHS032926_067.csv,1899.05,0.0,18.84,65.91,2026-03-29 22:55:49.013000-07:00
600149,RHS032926_067-20260329 224541,2026-03-30 05:55:50.033,3/29/2026,22:55:50,18.83,45.0,37.682573,-121.769025,140.0,5.0,23.13,RHS032926_067.csv,1900.07,0.0,18.83,65.89,2026-03-29 22:55:50.033000-07:00
601138,RHS032926_067-20260329 224541,2026-03-30 05:55:51.022,3/29/2026,22:55:51,18.78,45.0,37.682502,-121.768955,140.0,5.0,21.99,RHS032926_067.csv,1901.059,0.0,18.78,65.8,2026-03-29 22:55:51.022000-07:00
602128,RHS032926_067-20260329 224541,2026-03-30 05:55:52.012,3/29/2026,22:55:52,18.83,45.0,37.682433,-121.768887,140.0,5.0,20.94,RHS032926_067.csv,1902.049,0.0,18.83,65.89,2026-03-29 22:55:52.012000-07:00
603150,RHS032926_067-20260329 224541,2026-03-30 05:55:53.034,3/29/2026,22:55:53,18.78,45.0,37.682369,-121.768823,140.0,5.0,19.69,RHS032926_067.csv,1903.071,0.0,18.78,65.8,2026-03-29 22:55:53.034000-07:00
604138,RHS032926_067-20260329 224541,2026-03-30 05:55:54.022,3/29/2026,22:55:54,18.78,45.0,37.682308,-121.768762,140.0,5.0,18.99,RHS032926_067.csv,1904.059,0.0,18.78,65.8,2026-03-29 22:55:54.022000-07:00
605128,RHS032926_067-20260329 224541,2026-03-30 05:55:55.012,3/29/2026,22:55:55,18.78,45.0,37.682248,-121.7687,140.0,5.0,19.44,RHS032926_067.csv,1905.049,0.0,18.78,65.8,2026-03-29 22:55:55.012000-07:00
606148,RHS032926_067-20260329 224541,2026-03-30 05:55:56.032,3/29/2026,22:55:56,18.81,45.0,37.68219,-121.768634,140.0,5.0,19.8,RHS032926_067.csv,1906.069,0.0,18.81,65.86,2026-03-29 22:55:56.032000-07:00
607138,RHS032926_067-20260329 224541,2026-03-30 05:55:57.022,3/29/2026,22:55:57,18.81,45.0,37.682134,-121.768563,140.0,5.0,20.13,RHS032926_067.csv,1907.059,0.0,18.81,65.86,2026-03-29 22:55:57.022000-07:00
608128,RHS032926_067-20260329 224541,2026-03-30 05:55:58.012,3/29/2026,22:55:58,18.84,45.0,37.682077,-121.768488,140.0,5.0,20.6,RHS032926_067.csv,1908.049,0.0,18.84,65.91,2026-03-29 22:55:58.012000-07:00
609148,RHS032926_067-20260329 224541,2026-03-30 05:55:59.032,3/29/2026,22:55:59,18.8,45.0,37.68202,-121.768411,141.0,5.0,21.18,RHS032926_067.csv,1909.069,0.0,18.8,65.84,2026-03-29 22:55:59.032000-07:00
610138,RHS032926_067-20260329 224541,2026-03-30 05:56:00.022,3/29/2026,22:56:00,18.82,45.0,37.681962,-121.76833,141.0,5.0,21.99,RHS032926_067.csv,1910.059,0.0,18.82,65.88,2026-03-29 22:56:00.022000-07:00
611128,RHS032926_067-20260329 224541,2026-03-30 05:56:01.012,3/29/2026,22:56:01,18.77,44.0,37.681903,-121.768246,141.0,5.0,22.66,RHS032926_067.csv,1911.049,0.0,18.77,65.79,2026-03-29 22:56:01.012000-07:00
612148,RHS032926_067-20260329 224541,2026-03-30 05:56:02.032,3/29/2026,22:56:02,18.73,44.0,37.681844,-121.768158,141.0,5.0,22.91,RHS032926_067.csv,1912.069,0.0,18.73,65.71,2026-03-29 22:56:02.032000-07:00
613138,RHS032926_067-20260329 224541,2026-03-30 05:56:03.022,3/29/2026,22:56:03,18.72,44.0,37.681786,-121.768069,141.0,5.0,22.66,RHS032926_067.csv,1913.059,0.0,18.72,65.7,2026-03-29 22:56:03.022000-07:00
614158,RHS032926_067-20260329 224541,2026-03-30 05:56:04.042,3/29/2026,22:56:04,18.72,45.0,37.681731,-121.76798,141.0,5.0,22.1,RHS032926_067.csv,1914.079,0.0,18.72,65.7,2026-03-29 22:56:04.042000-07:00
615148,RHS032926_067-20260329 224541,2026-03-30 05:56:05.032,3/29/2026,22:56:05,18.65,45.0,37.681676,-121.767894,141.0,5.0,21.74,RHS032926_067.csv,1915.069,0.0,18.65,65.57,2026-03-29 22:56:05.032000-07:00
616139,RHS032926_067-20260329 224541,2026-03-30 05:56:06.023,3/29/2026,22:56:06,18.7,45.0,37.681621,-121.767809,141.0,5.0,21.74,RHS032926_067.csv,1916.06,0.0,18.7,65.66,2026-03-29 22:56:06.023000-07:00
617158,RHS032926_067-20260329 224541,2026-03-30 05:56:07.042,3/29/2026,22:56:07,18.64,45.0,37.681566,-121.767724,141.0,5.0,21.99,RHS032926_067.csv,1917.079,0.0,18.64,65.55,2026-03-29 22:56:07.042000-07:00
618150,RHS032926_067-20260329 224541,2026-03-30 05:56:08.034,3/29/2026,22:56:08,18.64,45.0,37.681508,-121.767639,142.0,5.0,22.32,RHS032926_067.csv,1918.071,0.0,18.64,65.55,2026-03-29 22:56:08.034000-07:00
619168,RHS032926_067-20260329 224541,2026-03-30 05:56:09.052,3/29/2026,22:56:09,18.62,45.0,37.681449,-121.767553,142.0,5.0,22.79,RHS032926_067.csv,1919.089,0.0,18.62,65.52,2026-03-29 22:56:09.052000-07:00
620158,RHS032926_067-20260329 224541,2026-03-30 05:56:10.042,3/29/2026,22:56:10,18.63,45.0,37.681389,-121.767466,142.0,5.0,23.13,RHS032926_067.csv,1920.079,0.0,18.63,65.53,2026-03-29 22:56:10.042000-07:00
621148,RHS032926_067-20260329 224541,2026-03-30 05:56:11.032,3/29/2026,22:56:11,18.58,45.0,37.681328,-121.767376,142.0,5.0,23.82,RHS032926_067.csv,1921.069,0.0,18.58,65.44,2026-03-29 22:56:11.032000-07:00
622168,RHS032926_067-20260329 224541,2026-03-30 05:56:12.052,3/29/2026,22:56:12,18.54,45.0,37.681265,-121.767282,142.0,5.0,24.96,RHS032926_067.csv,1922.089,0.0,18.54,65.37,2026-03-29 22:56:12.052000-07:00
623158,RHS032926_067-20260329 224541,2026-03-30 05:56:13.042,3/29/2026,22:56:13,18.59,45.0,37.681201,-121.767182,142.0,5.0,25.66,RHS032926_067.csv,1923.079,0.0,18.59,65.46,2026-03-29 22:56:13.042000-07:00
624149,RHS032926_067-20260329 224541,2026-03-30 05:56:14.033,3/29/2026,22:56:14,18.6,45.0,37.681135,-121.767079,142.0,5.0,26.46,RHS032926_067.csv,1924.07,0.0,18.6,65.48,2026-03-29 22:56:14.033000-07:00
625168,RHS032926_067-20260329 224541,2026-03-30 05:56:15.052,3/29/2026,22:56:15,18.57,45.0,37.681068,-121.766974,142.0,5.0,27.16,RHS032926_067.csv,1925.089,0.0,18.57,65.43,2026-03-29 22:56:15.052000-07:00
626158,RHS032926_067-20260329 224541,2026-03-30 05:56:16.042,3/29/2026,22:56:16,18.58,45.0,37.680998,-121.766864,142.0,5.0,27.85,RHS032926_067.csv,1926.079,0.0,18.58,65.44,2026-03-29 22:56:16.042000-07:00
627148,RHS032926_067-20260329 224541,2026-03-30 05:56:17.032,3/29/2026,22:56:17,18.63,45.0,37.680927,-121.766754,142.0,5.0,27.85,RHS032926_067.csv,1927.069,0.0,18.63,65.53,2026-03-29 22:56:17.032000-07:00
628168,RHS032926_067-20260329 224541,2026-03-30 05:56:18.052,3/29/2026,22:56:18,18.56,45.0,37.680856,-121.766644,142.0,5.0,28.19,RHS032926_067.csv,1928.089,0.0,18.56,65.41,2026-03-29 22:56:18.052000-07:00
629159,RHS032926_067-20260329 224541,2026-03-30 05:56:19.043,3/29/2026,22:56:19,18.57,45.0,37.680783,-121.766532,143.0,5.0,28.43,RHS032926_067.csv,1929.08,0.0,18.57,65.43,2026-03-29 22:56:19.043000-07:00
630178,RHS032926_067-20260329 224541,2026-03-30 05:56:20.062,3/29/2026,22:56:20,18.54,45.0,37.680711,-121.766421,143.0,5.0,28.54,RHS032926_067.csv,1930.099,0.0,18.54,65.37,2026-03-29 22:56:20.062000-07:00
631168,RHS032926_067-20260329 224541,2026-03-30 05:56:21.052,3/29/2026,22:56:21,18.46,45.0,37.68063,-121.766297,143.0,5.0,28.88,RHS032926_067.csv,1931.089,0.0,18.46,65.23,2026-03-29 22:56:21.052000-07:00
632189,RHS032926_067-20260329 224541,2026-03-30 05:56:22.073,3/29/2026,22:56:22,18.48,45.0,37.680556,-121.766183,143.0,5.0,29.12,RHS032926_067.csv,1932.11,0.0,18.48,65.26,2026-03-29 22:56:22.073000-07:00
633178,RHS032926_067-20260329 224541,2026-03-30 05:56:23.062,3/29/2026,22:56:23,18.44,46.0,37.680483,-121.766069,143.0,5.0,29.12,RHS032926_067.csv,1933.099,0.0,18.44,65.19,2026-03-29 22:56:23.062000-07:00
634168,RHS032926_067-20260329 224541,2026-03-30 05:56:24.052,3/29/2026,22:56:24,18.49,46.0,37.68041,-121.765954,143.0,5.0,28.88,RHS032926_067.csv,1934.089,0.0,18.49,65.28,2026-03-29 22:56:24.052000-07:00
635159,RHS032926_067-20260329 224541,2026-03-30 05:56:25.043,3/29/2026,22:56:25,18.43,46.0,37.680338,-121.765841,143.0,5.0,28.19,RHS032926_067.csv,1935.08,0.0,18.43,65.17,2026-03-29 22:56:25.043000-07:00
636179,RHS032926_067-20260329 224541,2026-03-30 05:56:26.063,3/29/2026,22:56:26,18.48,46.0,37.680268,-121.765731,143.0,5.0,27.51,RHS032926_067.csv,1936.1,0.0,18.48,65.26,2026-03-29 22:56:26.063000-07:00
637169,RHS032926_067-20260329 224541,2026-03-30 05:56:27.053,3/29/2026,22:56:27,18.46,46.0,37.680199,-121.765624,144.0,5.0,27.04,RHS032926_067.csv,1937.09,0.0,18.46,65.23,2026-03-29 22:56:27.053000-07:00
638161,RHS032926_067-20260329 224541,2026-03-30 05:56:28.045,3/29/2026,22:56:28,18.41,46.0,37.680136,-121.765529,144.0,5.0,26.93,RHS032926_067.csv,1938.082,0.0,18.41,65.14,2026-03-29 22:56:28.045000-07:00
639178,RHS032926_067-20260329 224541,2026-03-30 05:56:29.062,3/29/2026,22:56:29,18.46,46.0,37.68006,-121.765411,144.0,5.0,27.74,RHS032926_067.csv,1939.099,0.0,18.46,65.23,2026-03-29 22:56:29.062000-07:00
640169,RHS032926_067-20260329 224541,2026-03-30 05:56:30.053,3/29/2026,22:56:30,18.38,46.0,37.67999,-121.765298,144.0,5.0,28.32,RHS032926_067.csv,1940.09,0.0,18.38,65.08,2026-03-29 22:56:30.053000-07:00
641159,RHS032926_067-20260329 224541,2026-03-30 05:56:31.043,3/29/2026,22:56:31,18.38,46.0,37.679922,-121.765183,144.0,5.0,28.66,RHS032926_067.csv,1941.08,0.0,18.38,65.08,2026-03-29 22:56:31.043000-07:00
642179,RHS032926_067-20260329 224541,2026-03-30 05:56:32.063,3/29/2026,22:56:32,18.37,46.0,37.679853,-121.765066,144.0,5.0,28.88,RHS032926_067.csv,1942.1,0.0,18.37,65.07,2026-03-29 22:56:32.063000-07:00
643169,RHS032926_067-20260329 224541,2026-03-30 05:56:33.053,3/29/2026,22:56:33,18.37,46.0,37.679783,-121.764946,144.0,5.0,29.46,RHS032926_067.csv,1943.09,0.0,18.37,65.07,2026-03-29 22:56:33.053000-07:00
644189,RHS032926_067-20260329 224541,2026-03-30 05:56:34.073,3/29/2026,22:56:34,18.35,46.0,37.679713,-121.764828,144.0,5.0,28.99,RHS032926_067.csv,1944.11,0.0,18.35,65.03,2026-03-29 22:56:34.073000-07:00
645179,RHS032926_067-20260329 224541,2026-03-30 05:56:35.063,3/29/2026,22:56:35,18.3,46.0,37.679641,-121.764711,144.0,5.0,29.12,RHS032926_067.csv,1945.1,0.0,18.3,64.94,2026-03-29 22:56:35.063000-07:00
646168,RHS032926_067-20260329 224541,2026-03-30 05:56:36.052,3/29/2026,22:56:36,18.3,46.0,37.679567,-121.764594,145.0,5.0,29.68,RHS032926_067.csv,1946.089,0.0,18.3,64.94,2026-03-29 22:56:36.052000-07:00
647218,RHS032926_067-20260329 224541,2026-03-30 05:56:37.102,3/29/2026,22:56:37,18.32,46.0,37.679492,-121.764476,145.0,5.0,29.93,RHS032926_067.csv,1947.139,0.0,18.32,64.98,2026-03-29 22:56:37.102000-07:00
648179,RHS032926_067-20260329 224541,2026-03-30 05:56:38.063,3/29/2026,22:56:38,18.27,46.0,37.679416,-121.764358,145.0,5.0,29.93,RHS032926_067.csv,1948.1,0.0,18.27,64.89,2026-03-29 22:56:38.063000-07:00
649169,RHS032926_067-20260329 224541,2026-03-30 05:56:39.053,3/29/2026,22:56:39,18.23,46.0,37.67934,-121.764241,145.0,5.0,30.04,RHS032926_067.csv,1949.09,0.0,18.23,64.81,2026-03-29 22:56:39.053000-07:00
650189,RHS032926_067-20260329 224541,2026-03-30 05:56:40.073,3/29/2026,22:56:40,18.2,46.0,37.679265,-121.764122,145.0,5.0,30.04,RHS032926_067.csv,1950.11,0.0,18.2,64.76,2026-03-29 22:56:40.073000-07:00
651179,RHS032926_067-20260329 224541,2026-03-30 05:56:41.063,3/29/2026,22:56:41,18.05,46.0,37.679189,-121.764004,145.0,5.0,30.15,RHS032926_067.csv,1951.1,0.0,18.05,64.49,2026-03-29 22:56:41.063000-07:00
652169,RHS032926_067-20260329 224541,2026-03-30 05:56:42.053,3/29/2026,22:56:42,18.05,46.0,37.679113,-121.763886,145.0,5.0,29.93,RHS032926_067.csv,1952.09,0.0,18.05,64.49,2026-03-29 22:56:42.053000-07:00
653189,RHS032926_067-20260329 224541,2026-03-30 05:56:43.073,3/29/2026,22:56:43,18.02,47.0,37.679037,-121.763769,145.0,5.0,30.04,RHS032926_067.csv,1953.11,0.0,18.02,64.44,2026-03-29 22:56:43.073000-07:00
654179,RHS032926_067-20260329 224541,2026-03-30 05:56:44.063,3/29/2026,22:56:44,17.98,47.0,37.678961,-121.76365,145.0,5.0,30.04,RHS032926_067.csv,1954.1,0.0,17.98,64.36,2026-03-29 22:56:44.063000-07:00
655169,RHS032926_067-20260329 224541,2026-03-30 05:56:45.053,3/29/2026,22:56:45,17.95,47.0,37.678885,-121.763532,146.0,5.0,30.15,RHS032926_067.csv,1955.09,0.0,17.95,64.31,2026-03-29 22:56:45.053000-07:00
656190,RHS032926_067-20260329 224541,2026-03-30 05:56:46.074,3/29/2026,22:56:46,18.01,47.0,37.678809,-121.763414,146.0,5.0,30.38,RHS032926_067.csv,1956.111,0.0,18.01,64.42,2026-03-29 22:56:46.074000-07:00
657179,RHS032926_067-20260329 224541,2026-03-30 05:56:47.063,3/29/2026,22:56:47,18.08,47.0,37.678732,-121.763295,146.0,5.0,30.27,RHS032926_067.csv,1957.1,0.0,18.08,64.54,2026-03-29 22:56:47.063000-07:00
658169,RHS032926_067-20260329 224541,2026-03-30 05:56:48.053,3/29/2026,22:56:48,18.08,47.0,37.678656,-121.763177,146.0,5.0,30.15,RHS032926_067.csv,1958.09,0.0,18.08,64.54,2026-03-29 22:56:48.053000-07:00
659189,RHS032926_067-20260329 224541,2026-03-30 05:56:49.073,3/29/2026,22:56:49,18.07,47.0,37.678579,-121.763059,146.0,5.0,30.04,RHS032926_067.csv,1959.11,0.0,18.07,64.53,2026-03-29 22:56:49.073000-07:00
660179,RHS032926_067-20260329 224541,2026-03-30 05:56:50.063,3/29/2026,22:56:50,18.11,47.0,37.678503,-121.762941,146.0,5.0,30.04,RHS032926_067.csv,1960.1,0.0,18.11,64.6,2026-03-29 22:56:50.063000-07:00
661198,RHS032926_067-20260329 224541,2026-03-30 05:56:51.082,3/29/2026,22:56:51,18.09,47.0,37.678428,-121.762823,146.0,5.0,30.04,RHS032926_067.csv,1961.119,0.0,18.09,64.56,2026-03-29 22:56:51.082000-07:00
662188,RHS032926_067-20260329 224541,2026-03-30 05:56:52.072,3/29/2026,22:56:52,18.08,47.0,37.678351,-121.762706,146.0,5.0,30.04,RHS032926_067.csv,1962.109,0.0,18.08,64.54,2026-03-29 22:56:52.072000-07:00
663208,RHS032926_067-20260329 224541,2026-03-30 05:56:53.092,3/29/2026,22:56:53,18.08,47.0,37.678275,-121.762589,146.0,5.0,30.04,RHS032926_067.csv,1963.129,0.0,18.08,64.54,2026-03-29 22:56:53.092000-07:00
664199,RHS032926_067-20260329 224541,2026-03-30 05:56:54.083,3/29/2026,22:56:54,18.09,47.0,37.6782,-121.762472,147.0,5.0,29.93,RHS032926_067.csv,1964.12,0.0,18.09,64.56,2026-03-29 22:56:54.083000-07:00
665189,RHS032926_067-20260329 224541,2026-03-30 05:56:55.073,3/29/2026,22:56:55,18.09,47.0,37.678124,-121.762354,147.0,5.0,29.93,RHS032926_067.csv,1965.11,0.0,18.09,64.56,2026-03-29 22:56:55.073000-07:00
666179,RHS032926_067-20260329 224541,2026-03-30 05:56:56.063,3/29/2026,22:56:56,18.02,47.0,37.678048,-121.762236,147.0,5.0,30.04,RHS032926_067.csv,1966.1,0.0,18.02,64.44,2026-03-29 22:56:56.063000-07:00
667198,RHS032926_067-20260329 224541,2026-03-30 05:56:57.082,3/29/2026,22:56:57,17.97,47.0,37.677973,-121.762118,147.0,5.0,30.04,RHS032926_067.csv,1967.119,0.0,17.97,64.35,2026-03-29 22:56:57.082000-07:00
668189,RHS032926_067-20260329 224541,2026-03-30 05:56:58.073,3/29/2026,22:56:58,17.82,47.0,37.677897,-121.762,147.0,5.0,30.04,RHS032926_067.csv,1968.11,0.0,17.82,64.08,2026-03-29 22:56:58.073000-07:00
669181,RHS032926_067-20260329 224541,2026-03-30 05:56:59.065,3/29/2026,22:56:59,17.77,47.0,37.677821,-121.761882,147.0,5.0,30.15,RHS032926_067.csv,1969.102,0.0,17.77,63.99,2026-03-29 22:56:59.065000-07:00
670199,RHS032926_067-20260329 224541,2026-03-30 05:57:00.083,3/29/2026,22:57:00,17.72,47.0,37.677745,-121.761764,147.0,5.0,30.15,RHS032926_067.csv,1970.12,0.0,17.72,63.9,2026-03-29 22:57:00.083000-07:00
671189,RHS032926_067-20260329 224541,2026-03-30 05:57:01.073,3/29/2026,22:57:01,17.64,47.0,37.677669,-121.761645,147.0,5.0,30.27,RHS032926_067.csv,1971.11,0.0,17.64,63.75,2026-03-29 22:57:01.073000-07:00
672179,RHS032926_067-20260329 224541,2026-03-30 05:57:02.063,3/29/2026,22:57:02,17.56,47.0,37.677593,-121.761527,147.0,5.0,30.15,RHS032926_067.csv,1972.1,0.0,17.56,63.61,2026-03-29 22:57:02.063000-07:00
673229,RHS032926_067-20260329 224541,2026-03-30 05:57:03.113,3/29/2026,22:57:03,17.56,47.0,37.677518,-121.761409,147.0,5.0,30.04,RHS032926_067.csv,1973.15,0.0,17.56,63.61,2026-03-29 22:57:03.113000-07:00
674189,RHS032926_067-20260329 224541,2026-03-30 05:57:04.073,3/29/2026,22:57:04,17.7,47.0,37.677442,-121.761292,148.0,5.0,30.04,RHS032926_067.csv,1974.11,0.0,17.7,63.86,2026-03-29 22:57:04.073000-07:00
675179,RHS032926_067-20260329 224541,2026-03-30 05:57:05.063,3/29/2026,22:57:05,17.78,47.0,37.677365,-121.761174,148.0,5.0,29.93,RHS032926_067.csv,1975.1,0.0,17.78,64.0,2026-03-29 22:57:05.063000-07:00
676199,RHS032926_067-20260329 224541,2026-03-30 05:57:06.083,3/29/2026,22:57:06,17.82,47.0,37.67729,-121.761056,148.0,5.0,29.93,RHS032926_067.csv,1976.12,0.0,17.82,64.08,2026-03-29 22:57:06.083000-07:00
677189,RHS032926_067-20260329 224541,2026-03-30 05:57:07.073,3/29/2026,22:57:07,17.81,47.0,37.677214,-121.760938,148.0,5.0,29.8,RHS032926_067.csv,1977.11,0.0,17.81,64.06,2026-03-29 22:57:07.073000-07:00
678209,RHS032926_067-20260329 224541,2026-03-30 05:57:08.093,3/29/2026,22:57:08,17.83,47.0,37.677138,-121.76082,148.0,5.0,29.8,RHS032926_067.csv,1978.13,0.0,17.83,64.09,2026-03-29 22:57:08.093000-07:00
679199,RHS032926_067-20260329 224541,2026-03-30 05:57:09.083,3/29/2026,22:57:09,17.81,47.0,37.677062,-121.760702,148.0,5.0,29.93,RHS032926_067.csv,1979.12,0.0,17.81,64.06,2026-03-29 22:57:09.083000-07:00
680189,RHS032926_067-20260329 224541,2026-03-30 05:57:10.073,3/29/2026,22:57:10,17.8,47.0,37.676986,-121.760583,148.0,5.0,29.93,RHS032926_067.csv,1980.11,0.0,17.8,64.04,2026-03-29 22:57:10.073000-07:00
681208,RHS032926_067-20260329 224541,2026-03-30 05:57:11.092,3/29/2026,22:57:11,17.82,47.0,37.67691,-121.760466,149.0,5.0,29.8,RHS032926_067.csv,1981.129,0.0,17.82,64.08,2026-03-29 22:57:11.092000-07:00
682198,RHS032926_067-20260329 224541,2026-03-30 05:57:12.082,3/29/2026,22:57:12,17.85,47.0,37.676833,-121.76035,149.0,5.0,29.8,RHS032926_067.csv,1982.119,0.0,17.85,64.13,2026-03-29 22:57:12.082000-07:00
683189,RHS032926_067-20260329 224541,2026-03-30 05:57:13.073,3/29/2026,22:57:13,17.86,47.0,37.676755,-121.760234,149.0,5.0,29.93,RHS032926_067.csv,1983.11,0.0,17.86,64.15,2026-03-29 22:57:13.073000-07:00
684208,RHS032926_067-20260329 224541,2026-03-30 05:57:14.092,3/29/2026,22:57:14,17.86,47.0,37.676676,-121.760118,149.0,5.0,29.93,RHS032926_067.csv,1984.129,0.0,17.86,64.15,2026-03-29 22:57:14.092000-07:00
685198,RHS032926_067-20260329 224541,2026-03-30 05:57:15.082,3/29/2026,22:57:15,17.89,47.0,37.676599,-121.760001,149.0,5.0,29.93,RHS032926_067.csv,1985.119,0.0,17.89,64.2,2026-03-29 22:57:15.082000-07:00
686219,RHS032926_067-20260329 224541,2026-03-30 05:57:16.103,3/29/2026,22:57:16,17.92,47.0,37.676522,-121.759884,149.0,5.0,30.04,RHS032926_067.csv,1986.14,0.0,17.92,64.26,2026-03-29 22:57:16.103000-07:00
687208,RHS032926_067-20260329 224541,2026-03-30 05:57:17.092,3/29/2026,22:57:17,17.9,46.0,37.676445,-121.759766,149.0,5.0,30.15,RHS032926_067.csv,1987.129,0.0,17.9,64.22,2026-03-29 22:57:17.092000-07:00
688198,RHS032926_067-20260329 224541,2026-03-30 05:57:18.082,3/29/2026,22:57:18,17.84,46.0,37.676368,-121.759649,149.0,5.0,29.8,RHS032926_067.csv,1988.119,0.0,17.84,64.11,2026-03-29 22:57:18.082000-07:00
689221,RHS032926_067-20260329 224541,2026-03-30 05:57:19.105,3/29/2026,22:57:19,17.82,46.0,37.676291,-121.759533,150.0,5.0,29.68,RHS032926_067.csv,1989.142,0.0,17.82,64.08,2026-03-29 22:57:19.105000-07:00
690208,RHS032926_067-20260329 224541,2026-03-30 05:57:20.092,3/29/2026,22:57:20,17.85,46.0,37.676214,-121.759417,150.0,5.0,29.8,RHS032926_067.csv,1990.129,0.0,17.85,64.13,2026-03-29 22:57:20.092000-07:00
691200,RHS032926_067-20260329 224541,2026-03-30 05:57:21.084,3/29/2026,22:57:21,17.85,46.0,37.676137,-121.759301,150.0,5.0,29.8,RHS032926_067.csv,1991.121,0.0,17.85,64.13,2026-03-29 22:57:21.084000-07:00
692219,RHS032926_067-20260329 224541,2026-03-30 05:57:22.103,3/29/2026,22:57:22,17.8,46.0,37.67606,-121.759184,150.0,5.0,29.93,RHS032926_067.csv,1992.14,0.0,17.8,64.04,2026-03-29 22:57:22.103000-07:00
693208,RHS032926_067-20260329 224541,2026-03-30 05:57:23.092,3/29/2026,22:57:23,17.8,46.0,37.675985,-121.759066,150.0,5.0,29.93,RHS032926_067.csv,1993.129,0.0,17.8,64.04,2026-03-29 22:57:23.092000-07:00
694199,RHS032926_067-20260329 224541,2026-03-30 05:57:24.083,3/29/2026,22:57:24,17.76,46.0,37.675908,-121.758948,150.0,5.0,29.93,RHS032926_067.csv,1994.12,0.0,17.76,63.97,2026-03-29 22:57:24.083000-07:00
695218,RHS032926_067-20260329 224541,2026-03-30 05:57:25.102,3/29/2026,22:57:25,17.67,46.0,37.675833,-121.75883,150.0,5.0,29.93,RHS032926_067.csv,1995.139,0.0,17.67,63.81,2026-03-29 22:57:25.102000-07:00
696209,RHS032926_067-20260329 224541,2026-03-30 05:57:26.093,3/29/2026,22:57:26,17.64,46.0,37.675756,-121.758712,150.0,5.0,30.04,RHS032926_067.csv,1996.13,0.0,17.64,63.75,2026-03-29 22:57:26.093000-07:00
697228,RHS032926_067-20260329 224541,2026-03-30 05:57:27.112,3/29/2026,22:57:27,17.58,46.0,37.67568,-121.758593,151.0,5.0,29.93,RHS032926_067.csv,1997.149,0.0,17.58,63.64,2026-03-29 22:57:27.112000-07:00
698219,RHS032926_067-20260329 224541,2026-03-30 05:57:28.103,3/29/2026,22:57:28,17.6,47.0,37.675605,-121.758475,151.0,5.0,30.04,RHS032926_067.csv,1998.14,0.0,17.6,63.68,2026-03-29 22:57:28.103000-07:00
699208,RHS032926_067-20260329 224541,2026-03-30 05:57:29.092,3/29/2026,22:57:29,17.61,47.0,37.675529,-121.758356,151.0,5.0,30.15,RHS032926_067.csv,1999.129,0.0,17.61,63.7,2026-03-29 22:57:29.092000-07:00
700228,RHS032926_067-20260329 224541,2026-03-30 05:57:30.112,3/29/2026,22:57:30,17.47,47.0,37.675453,-121.758238,151.0,5.0,30.04,RHS032926_067.csv,2000.149,0.0,17.47,63.45,2026-03-29 22:57:30.112000-07:00
701248,RHS032926_067-20260329 224541,2026-03-30 05:57:31.132,3/29/2026,22:57:31,17.51,47.0,37.675377,-121.758121,151.0,5.0,30.04,RHS032926_067.csv,2001.169,0.0,17.51,63.52,2026-03-29 22:57:31.132000-07:00
702208,RHS032926_067-20260329 224541,2026-03-30 05:57:32.092,3/29/2026,22:57:32,17.43,47.0,37.6753,-121.758002,151.0,5.0,30.15,RHS032926_067.csv,2002.129,0.0,17.43,63.37,2026-03-29 22:57:32.092000-07:00
703228,RHS032926_067-20260329 224541,2026-03-30 05:57:33.112,3/29/2026,22:57:33,17.45,47.0,37.675224,-121.757884,151.0,5.0,30.15,RHS032926_067.csv,2003.149,0.0,17.45,63.41,2026-03-29 22:57:33.112000-07:00
